"fips","trump","covid","pop","urban","poverty","seniors","income"
29175,1,2.81872147962686,24763,0,17.6,16.787142107176,44975
29177,1,1.48581916706726,22883,1,9.9,18.5465192500983,58693
29179,1,1.55100735529261,6254,0,20.3,23.1691717300927,36592
29181,1,2.23863890754421,13401,0,23.5,20.4014625774196,32802
29183,1,3.22058609857158,399182,1,5.7,15.2258869387898,82048
29185,1,1.41564662054284,9395,0,18.2,27.0143693453965,37013
29186,1,2.90138640429338,17888,0,9.8,19.4823345259392,59043
29187,1,5.10555988724285,66692,0,19,16.4412523241168,45584
29189,0,3.29015141256539,996945,1,10.5,18.0762228608399,66992
29195,1,4.58615418213584,22895,0,14.8,18.2659969425639,43776
29197,1,1.10893672537508,4599,0,16.9,19.7869101978691,39463
29199,1,1.69150221506242,4966,0,14.1,18.1031010873943,42053
29201,1,4.16038275521348,38458,0,19.1,18.0456602007385,44261
29203,1,3.3825863963854,8189,0,22.6,22.1028208572475,32715
29205,1,1.85123966942149,6050,0,14.3,21.2727272727273,44564
29207,1,3.32808327056084,29206,0,14.8,20.0198589330959,40808
29209,1,2.45362058647516,31749,0,13.4,30.9836530284418,46026
29211,1,6.31731232920752,6221,0,15.3,20.2379038739752,41978
29213,1,3.45198023347418,55852,0,15.4,21.6787223376065,40887
29215,1,2.56540612412499,25571,0,24.6,21.0824762426186,34824
29217,1,1.87548713951676,20528,0,17.2,19.3735385814497,42552
29219,1,2.52945752067068,34711,1,10.5,17.5823226066665,62056
29221,1,3.02289219420278,24943,0,21.7,16.682035039891,38591
29223,1,2.62155159274501,13122,0,23.3,23.5177564395671,33703
29225,1,3.23710654836483,39109,1,14.1,15.3775345828326,51141
29227,1,1.81372549019608,2040,0,14.1,24.7549019607843,43119
29229,1,3.41168788769181,18378,0,23.9,19.7518772445315,35293
29510,0,2.96396092960593,302838,1,22.8,13.7003942702039,43263
30001,1,3.27520204168439,9404,0,13.8,22.0119098256061,47674
30003,0,10.7287449392713,13338,0,25.6,12.7980206927575,40425
30005,0,5.65594241222271,6807,0,20.8,15.4106067283679,39237
30007,1,1.54478225143796,6085,0,10.3,23.6647493837305,52840
30009,1,2.65073735299608,10714,1,11.7,25.7793541161098,53661
30011,1,6.21970920840065,1238,0,13.7,25.767366720517,47985
30013,1,2.90778143870264,81643,1,13.4,18.5686464240657,50054
30015,1,2.19321148825065,5745,0,18.7,20.3829416884247,44645
30017,1,3.16761608838253,11586,0,12.5,19.963749352667,50525
30019,1,2.80480824270177,1747,0,10.1,26.5025758443045,44659
30021,1,3.41013824884793,8680,0,11.4,19.8617511520737,56167
30023,0,5.38823787098894,9131,0,15.9,23.907567626766,45641
30025,1,3.28767123287671,2920,0,9.2,16.9178082191781,62029
30027,1,2.42958697021506,11113,0,12.2,24.511832988392,49147
30029,1,3.67265390868313,102106,0,11.2,19.5375394198186,54382
30031,0,3.38589152275734,111876,0,9,12.6443562515642,67569
30033,1,2.36593059936909,1268,0,16.3,23.2649842271293,44580
30035,0,7.63075580126573,13747,0,27,12.0244416963701,37719
30037,1,1.93704600484262,826,1,18.9,27.1186440677966,38782
30039,1,2.19064535227946,3378,0,13.4,30.550621669627,48410
30041,1,5.71358659081177,16347,0,13.5,15.2076833669786,50136
30043,1,1.62850293461189,12097,0,7.7,21.4433330577829,68381
30045,1,0.922131147540984,1952,0,13.3,27.1004098360656,50197
30047,1,2.16859504132231,30250,0,18.2,22.0892561983471,44833
30049,1,1.70742358078603,68700,0,10.5,18.7816593886463,63860
30051,1,1.56378600823045,2430,0,19,20.5761316872428,42742
30053,1,1.73284833788017,19794,0,20.3,28.6450439527129,40602
30055,1,4.05970149253731,1675,0,14.2,26.1492537313433,43650
30057,1,2.44069343065693,8768,0,9.2,28.2162408759124,53031
30059,1,4.87674169346195,1866,0,15.9,30.7073954983923,44572
30061,1,0.393883225208526,4316,0,14,28.8924930491196,43458
30063,0,2.14831089897383,118791,1,12.7,15.5786212760226,56207
30065,1,2.79509782842399,4651,0,15,26.553429370028,43371
30067,1,1.7626673040153,16736,0,10.5,22.699569789675,61044
30069,1,0.779727095516569,513,0,16.2,24.9512670565302,41009
30071,1,4.81099656357388,4074,0,15.2,22.3367697594502,44730
30073,1,3.28198258539853,5972,0,17.8,20.4119223040857,42890
30075,1,3.9044289044289,1716,0,12.2,27.1561771561772,47378
30077,1,2.84156142365098,6968,0,18.1,20.6084959816303,48966
30079,1,3.03587856485741,1087,0,13.5,31.8307267709292,42754
30081,1,1.33651440748633,43172,0,15.5,25.7991290651348,50055
30083,1,3.34463483918263,10913,0,8.7,14.9546412535508,67242
30085,0,9.43123248033276,11059,0,25.4,11.4476896645266,40179
30087,1,9.59947037404833,9063,0,17,15.7894736842105,57674
30089,1,0.954069571090848,11844,0,16,31.2478892266126,39861
30091,1,2.7161214953271,3424,0,10.9,22.6051401869159,51690
30093,0,1.99754236561598,34993,0,16.7,19.0523819049524,47302
30095,1,2.601216698133,9534,0,8.1,22.6557583385777,66226
30097,1,2.96495956873315,3710,0,10,26.5768194070081,52747
30099,1,1.52547874066861,6162,0,15.8,22.6874391431353,48368
30101,1,8.8604986606223,4853,0,15.1,18.4628065114362,46326
30103,1,3.53460972017673,679,0,11.4,28.5714285714286,50774
30105,1,5.39195912330241,7437,0,13.7,23.3696382950114,48390
30107,1,3.30948121645796,2236,0,19,23.8819320214669,38449
30109,1,4.35203094777563,1034,0,12,24.2746615087041,49532
30111,1,4.53361808951086,160137,1,10.9,16.9336255830945,59975
31001,1,3.03068769636,31511,0,11.8,18.2031671479801,55167
31003,1,2.95138888888889,6336,0,12.6,23.5637626262626,55371
31005,1,1.0752688172043,465,0,12.9,21.9354838709677,46862
31007,1,0.547945205479452,730,0,12.5,23.8356164383562,53865
31009,1,0.840336134453782,476,0,16.2,25.4201680672269,44467
31011,1,3.37850734873067,5239,0,9.2,22.8287841191067,51911
31013,1,2.62718158187895,10772,0,13.7,18.956554028964,57952
31015,1,4.19437340153453,1955,0,13.9,30.5882352941176,42431
31017,1,2.89270097544568,2973,0,12.5,26.1015808947191,46191
31019,1,4.16406328731231,49615,0,10.7,14.5056938425879,59193
31021,1,2.65104808877929,6488,0,10.8,24.1368680641184,57548
31023,1,4.02084884586746,8058,0,9.1,20.9357160585753,57208
31025,1,2.41981727130242,26159,1,7.4,17.4968462097175,75177
31027,1,2.02462704238693,8446,0,8.7,21.4065829978688,64570
31029,1,4.19914508423435,3977,0,9.5,20.4676892129746,54866
31031,1,1.44072209685818,5761,0,12.2,21.8017705259504,49782
31033,1,1.48227712137487,9310,0,11.3,19.4199785177229,53132
31035,1,3.363373028645,6214,0,11,20.3089797232057,56259
31037,1,9.07085745795423,10881,0,10.4,13.4638360444812,55787
31039,1,3.78076062639821,8940,0,8.9,21.9798657718121,59219
31041,1,2.4169741697417,10840,0,12,22.4261992619926,49995
31043,1,13.3794751780113,20083,1,12.4,13.6184832943285,55522
31045,1,3.132170720514,8716,0,17.1,18.5406149609913,47487
31047,1,5.8458813108946,23709,0,12.1,16.6476865325404,56818
31049,1,0.821917808219178,1825,0,11.8,23.5068493150685,47097
31051,1,3.13540024522683,5709,1,9.7,20.0735680504467,54635
31053,1,5.02024951754505,36791,0,9.8,19.235682639776,51682
31055,0,4.28203499858877,566880,1,11.6,13.0101608806097,64580
31057,1,1.86440677966102,1770,0,14,25.2542372881356,48574
31059,1,2.42446173330921,5527,0,8.9,22.6162475122128,56697
31061,1,3.37413165729408,3023,0,13.4,28.217002977175,48778
31063,1,1.84049079754601,2608,0,14.2,23.888036809816,43650
31065,1,2.60869565217391,4715,0,12.6,25.0477200424178,49685
31067,1,2.90327083236403,21493,0,11.2,20.8114269762248,49931
31069,1,2.5830258302583,1897,0,15.1,27.9388508170796,39192
31071,1,1.86210367388022,1987,0,13.1,28.7367891293407,46245
31073,1,3.35671342685371,1996,0,9.1,23.8977955911824,59722
31075,1,0.757575757575758,660,0,10.6,22.5757575757576,56724
31077,1,2.20713073005093,2356,0,12.8,25.6366723259762,45221
31079,1,4.66018471926891,61607,1,13,14.8522083529469,53792
31081,1,2.87715517241379,9280,1,6.5,19.9030172413793,60608
31083,1,1.99941193766539,3401,0,11.1,26.1981770067627,49321
31085,1,2.94759825327511,916,0,16.2,27.5109170305677,47047
31087,1,1.99572344975053,2806,0,15.3,25.3385602280827,43880
31089,1,3.34053841619179,10178,0,12.1,21.5857732363922,55965
31091,1,3.66568914956012,682,0,8.3,30.4985337243402,46220
31093,1,2.81385281385281,6468,1,10.2,21.0884353741497,52292
31095,1,1.59222206566155,7097,0,11.8,23.9256023671974,47075
31097,1,2.35683677444488,5134,0,13.8,18.7573042462018,52401
31099,1,4.12591687041565,6544,0,9.2,19.5751833740831,64456
31101,1,1.55840917591323,8021,0,11.9,26.7048996384491,52086
31103,1,1.11111111111111,810,0,18.3,30.9876543209877,48429
31105,1,2.10060807075732,3618,0,12.5,24.4057490326147,46986
31107,1,3.5633685710892,8419,0,13.4,24.6822663024112,47906
31109,0,3.17109609420308,317272,1,12.4,13.9120376207166,58618
31111,1,3.09791104163706,35185,0,10.1,19.340628108569,56803
31113,1,1.73564753004005,749,0,9.3,22.5634178905207,55531
31115,1,1.29449838187702,618,0,17.1,26.6990291262136,47797
31117,1,2.03252032520325,492,0,11.6,24.1869918699187,53207
31119,1,5.00113019891501,35392,0,11.7,15.9442811934901,55226
31121,1,2.30182335445493,7733,1,10.7,20.5612310875469,56493
31123,1,3.03030303030303,4686,0,14.5,21.190781049936,49151
31125,1,3.59569648924122,3532,0,11.7,21.3759909399773,47279
31127,1,2.64443805691291,6958,0,12.7,20.077608508192,52069
31129,1,2.81287246722288,4195,0,11,27.103694874851,46954
31131,1,2.19580857053488,15985,0,9.4,19.4557397560213,60734
31133,1,1.32978723404255,2632,0,13.8,28.6854103343465,45487
31135,1,1.77534994878798,2929,0,10.3,23.4551041311028,57251
31137,1,3.67941307247666,8996,0,9.5,20.7203201422855,59003
31139,1,3.48641837020442,7142,0,9.8,19.2943153178381,57367
31141,1,5.53007823037497,33363,0,8.5,17.1657225069688,63656
31143,1,4.43349753694581,5278,0,8.5,22.887457370216,59815
31145,1,2.7689725899683,10726,0,11,20.7999254148797,49034
31147,1,1.71349376338667,7937,0,13,24.6692705052287,47573
31149,1,4.48529411764706,1360,0,14.6,26.6911764705882,48260
31151,1,7.07317073170732,14350,0,12.4,15.0174216027875,54569
31153,1,3.54225058143002,184459,1,5.7,11.7516629711752,79358
31155,1,3.5441017697038,21303,1,7.8,18.7391447214007,67897
31157,1,3.15096279418711,35989,0,14.3,19.0308149712412,50247
31159,1,3.90345305462525,17318,1,7.2,16.8379720522,71024
31161,1,2.85163776493256,5190,0,16.5,26.8400770712909,43819
31163,1,2.33706385780118,3038,0,14,27.0901909150757,47499
31165,1,1.01095197978096,1187,0,16.7,28.5593934288121,50861
31167,1,1.52428810720268,5970,0,7.5,17.85594639866,66228
31169,1,1.54792617582854,5039,0,10.8,25.262948997817,51299
31171,1,2.08333333333333,720,0,15,25.9722222222222,48275
31173,0,5.05271806107079,7303,0,23.9,11.844447487334,45405
31175,1,2.33890214797136,4190,0,12.4,25.3221957040573,48604
31177,1,2.80640634828471,20667,1,6.9,17.7722939952581,77838
31179,1,4.27523130915665,9403,0,13.9,16.3352121663299,55970
31181,1,3.62298330031135,3533,0,13.2,22.9266911972828,45058
31183,1,0.62111801242236,805,0,14,25.8385093167702,53369
31185,1,4.3494045890212,13772,0,9.7,20.3311065930874,61478
32001,1,1.1088379705401,24440,0,11.4,18.936170212766,58429
32003,0,3.76981664214815,2231647,1,14,14.728673486443,57155
32005,1,0.907834196463573,48467,0,7.2,28.4894876926569,70495
32007,1,3.01563095691956,52460,0,8.3,11.3286313381624,79134
32011,1,0.698951572641038,2003,0,9.5,16.2755866200699,70036
32013,1,1.10806624568092,16786,0,11.9,13.6661503633981,72873
32015,1,2.0627802690583,5575,0,11.1,15.8206278026906,79278
32017,1,0.942126514131898,5201,0,13.4,24.764468371467,55504
32019,1,1.13782970183486,55808,0,10.5,21.1672161697248,59732
32021,1,0.398759415152858,4514,0,21.1,24.6787771377935,44438
32023,1,1.64733383319367,45346,0,15.2,30.0665990385039,47031
32027,1,0.36003600360036,6666,0,18.3,15.9465946594659,42522
32029,1,0.595681310498883,4029,1,7.6,31.4718292380243,68236
32031,0,3.02940513382074,465735,1,10.4,16.3528616058488,63636
32033,1,1.34036939313984,9475,0,13.3,17.9630606860158,58942
32510,1,1.50683942685964,55414,1,11.3,20.3215793842711,56382
33001,1,0.424437088263249,61022,0,6.9,22.1313624594409,64777
33003,0,0.334160191885853,48779,0,9,27.905451116259,59413
33005,0,0.279764161426536,76493,0,10.2,19.9024747362504,60251
33007,1,0.367216436101174,31589,0,13.1,23.7234480357086,44259
33009,0,0.299601274140735,89786,0,9,20.6780567126278,65163
33011,0,1.36834221559698,415247,1,7.4,15.7371395819837,78714
33013,0,0.647778101262472,151132,0,7,18.2396845141995,74351
33015,0,0.913395606386007,309176,1,5.3,17.9632312986778,93645
33017,0,0.62033976477823,130090,1,9.7,15.0165270197556,69919
33019,0,0.229464120155757,43144,0,11.2,21.4560541442611,60034
34001,0,2.05893101356672,265429,1,12.8,17.9373768503065,60826
34003,0,2.78586771318641,936692,1,6.8,17.1973284708314,100181
34005,0,1.99647944245864,445384,1,6.2,16.9294361719325,84470
34007,0,2.4108717002118,507078,1,12.9,15.6599181979893,67135
34009,1,1.26512532411409,92560,1,10.3,26.5622299049265,62175
34011,0,2.71573536814774,150972,1,15.2,15.2697188882707,51790
34013,0,3.24169414341927,799767,1,14.9,13.5704523942598,62875
34015,0,1.98518915060671,291408,1,7.6,15.8286663372316,81315
34017,0,3.56092127781369,676061,1,14.3,11.8214184814684,73337
34019,1,1.37675000400917,124714,1,4.4,18.5263883766057,112335
34021,0,2.58780836697664,369811,1,10.9,15.1428702769793,79979
34023,0,2.79503667054364,829685,1,8.2,14.9692955760319,87666
34025,1,2.36177766619351,621354,1,6.7,17.5746836746846,99223
34027,0,1.96124056103661,494228,1,4.7,17.0641889977905,112396
34029,1,2.8539801313386,601651,1,9.7,22.5466258678204,68483
34031,0,4.30887524587233,503310,1,13.6,14.5463034710218,71959
34033,1,1.9215103742393,62607,1,11.2,18.5873784081652,64524
34035,0,2.03433948134459,331164,1,4.9,15.5868391491829,119731
34037,1,1.29830467545934,140799,1,5.2,17.302679706532,92284
34039,0,3.79649755316118,558067,1,7.8,14.3803521799354,80737
34041,1,1.58159937227616,105779,1,6.7,18.1794117925108,77571
35001,0,1.82142062557739,678701,1,16.5,16.3865973381504,51372
35003,1,0.279485746226942,3578,0,23.3,41.5315818893236,34777
35005,1,3.53692281531636,64689,0,18.9,15.9625284051384,43527
35006,0,3.9146040529425,26746,0,28.6,16.0996036790548,38097
35007,1,0.396366639141206,12110,0,19.8,26.8290668868704,41592
35009,1,3.49940328094342,49437,0,17.2,12.545259623359,47202
35011,1,0.168444693992139,1781,0,20.4,27.9056709713644,35087
35013,0,3.38586441831171,217522,1,24.9,15.7859894631348,38409
35015,1,2.78065630397237,57900,0,15.7,14.5181347150259,58320
35017,0,0.786221019527536,27346,0,20.7,27.7334893585899,38341
35019,0,1.10573600552868,4341,0,24.3,19.5807417645704,29515
35021,1,0.152671755725191,655,0,16.7,37.7099236641221,37544
35023,1,2.99528301886792,4240,0,25.7,22.3584905660377,39882
35025,1,3.49082759908635,69611,0,16.1,11.4177357026907,51656
35027,1,2.0709756596441,19556,0,16.4,28.7226426672121,45095
35028,0,0.277472383644835,19101,0,3.9,17.8524684571488,124947
35029,1,5.07031673830489,23963,0,27.2,21.0825021908776,30570
35031,0,6.67035551251902,72290,0,32.3,12.4069719186609,33976
35033,0,0.33288948069241,4506,0,23.5,28.7616511318242,34491
35035,1,2.45129602731316,66781,0,20.3,17.1815336697564,42701
35037,1,1.38131588513268,8253,0,24.1,25.4574094268751,33085
35039,0,1.43054914628519,39006,0,22,19.3765061785366,41511
35041,1,2.83839300005335,18743,0,22.6,14.2559889025236,41700
35043,0,1.51674829004195,145179,1,12.6,17.740857837566,57036
35045,1,3.13012323760626,125043,1,23.1,14.9428596562782,46578
35047,0,0.735747163930267,27591,0,28.2,21.7172266318727,35292
35049,0,1.39881111051874,150056,1,12.2,24.3142560110892,60187
35051,1,1.2582056892779,10968,0,25.7,36.5244347191831,31741
35053,0,1.68509112638183,16735,0,29.6,19.300866447565,33989
35055,0,0.831429876656007,32835,0,21.4,26.4595705801736,38405
35057,1,1.05188891026874,15591,1,25.2,20.7234943236483,39123
35059,1,1.33559980573094,4118,0,20.4,20.9324915007285,40426
35061,1,1.66762582400335,76456,1,17.3,17.6598304907398,46365
36001,0,1.23796468446879,307117,1,11.3,16.9554274104006,64536
36003,1,0.805513676502261,46430,0,17,18.9855696747792,46262
36007,0,1.97694864316312,191659,1,17.3,19.0661539505058,50928
36009,1,0.731389901093181,76840,0,17.1,19.1684018740239,48017
36011,1,0.602761034415711,77145,0,13,19.1198392637242,52945
36013,1,0.812887391647582,127939,0,18.3,20.0908245335668,45689
36015,1,2.28238421914687,84254,1,13.5,18.9605241294182,52565
36017,1,0.904577583305284,47536,0,15.1,20.369824974756,50312
36019,0,0.345746328768821,80695,0,13.2,17.0568188859285,55517
36021,0,1.24340743707858,59916,0,11.7,23.7916416316176,64916
36023,0,1.25044434686239,47823,0,16.9,16.4983376199737,51751
36025,1,0.442428189637748,44527,0,15.9,24.4840209311204,47382
36027,0,1.91067622685705,293718,1,9.2,17.5791064898985,79604
36029,0,1.49480439134127,919719,1,13.7,17.9459160895882,56375
36031,0,0.576407506702413,37300,0,11.7,23.4396782841823,54376
36033,1,0.190881434792118,50293,0,16.7,16.8055196548227,48722
36035,1,0.686682465339329,53591,0,13,19.5909760967327,51388
36037,1,0.730295073985846,57511,0,9.9,18.6920762984473,58925
36039,1,1.09073298098587,47491,0,13,22.1262976142848,54514
36041,1,0.42850699142986,4434,0,9.1,31.2584573748309,59020
36043,1,0.669545388384843,61833,1,13.5,20.7251791114777,53168
36045,1,0.212071048275245,111755,1,12.3,13.6691870609816,52798
36049,1,0.586077816009377,26447,0,12.2,18.3196581842931,52660
36051,1,0.567795403862274,63227,1,12.5,17.8831828174672,61027
36053,1,0.848930009181439,70795,1,10.8,18.2993149233703,59114
36055,0,1.06724275866899,742474,1,14.4,17.2462604751143,60240
36057,1,0.56819330704681,49455,0,15.8,18.6088363158427,43799
36059,0,3.72527410234381,1358343,1,5.8,17.7630392323588,115301
36063,1,1.02930623999088,210433,1,13,19.0602234440416,55013
36065,1,1.26145040661739,229577,1,14.8,18.7557987080587,54096
36067,0,1.27347020088392,461809,1,13.7,17.0276023204398,59786
36069,0,0.669919172795456,109864,1,8.5,19.9273647418627,62930
36071,0,3.66879521195127,381951,1,11.5,14.0177666768774,75048
36073,1,1.02925243770314,40612,1,12.6,17.9183492563774,52658
36075,1,0.567439651223939,117898,1,16.1,16.3403959354696,53745
36077,1,0.706287971346801,59749,0,12.5,21.1836181358684,54321
36079,1,1.89499656190592,98892,1,6,17.3613639121466,100887
36083,0,0.711857603391829,159442,1,11.1,16.9535003324093,71084
36087,0,5.66972167211655,325695,1,13.9,15.6916747263544,88960
36089,1,0.403528094255278,108047,0,15.1,17.42389885883,49356
36091,0,0.629119363233882,230163,1,6.3,18.129760213414,83210
36093,0,1.0582555519794,155350,1,11.3,17.1161892500805,63297
36095,1,0.373026336945686,31097,1,11.8,21.8574138984468,57757
36097,1,0.887673068334078,17912,0,13.5,21.3376507369361,50190
36099,1,0.448979591836735,34300,0,12.6,19.2157434402332,54184
36101,1,1.18063384692471,95796,0,12.8,19.6772307820786,54862
36103,0,3.36103134644482,1481093,1,7.3,16.8629518875587,100075
36105,1,2.43317703780233,75498,0,16.2,18.858777715966,51985
36107,1,1.50741350906096,48560,1,10.2,20.2924217462932,60309
36109,0,0.642067066823616,102793,1,16.8,14.4951504479877,57383
36111,0,1.43785799472561,178599,1,14.3,19.7806258713655,63073
36113,0,0.731346767291683,64265,1,10.8,22.2376098965222,56694
36115,1,0.581727862476919,61197,1,11.4,19.4764449237708,55913
36117,1,0.652869070882928,90064,1,9.6,18.8776869781489,61118
36119,0,4.2604887082839,967612,1,8.3,17.0531163317528,94521
36121,1,0.538854933266808,40085,0,9.9,17.9318947237121,57709
36123,1,0.583712410933537,24841,1,12.7,20.8204178575742,51089
37001,1,3.282943593934,166436,1,13.5,16.8995890312192,50480
37003,1,2.70125558857388,37353,1,13,20.0492597649453,49138
37005,1,2.92088522533823,11161,0,18.7,27.0853866141027,39735
37007,0,2.98267475981831,24877,0,20.5,18.4668569361257,38023
37009,1,1.87022759969014,27109,0,16.9,25.6999520454462,41864
37011,1,3.80462724935733,17505,0,16.8,22.2279348757498,41701
37013,1,3.07992948023535,47079,0,18.1,23.961851356231,46411
37015,0,3.88941448544098,19026,0,23.5,23.015873015873,35433
37017,1,3.33232901476348,33190,0,29.1,21.8348900271166,36976
37019,1,1.66076756567016,136744,1,10.5,31.4968115602878,60163
37021,0,1.68272849021432,259103,1,11.5,20.0028560070705,53960
37023,1,3.14221858334624,90382,1,14,20.240755902724,44946
37025,1,2.43822808528357,211342,1,9,13.2240633664865,69297
37027,1,3.34515841958332,82029,1,15.9,19.8734593863146,43328
37029,1,1.34453781512605,10710,0,8.3,16.3398692810458,65955
37031,1,1.77204993958921,69524,0,9.8,24.9741096599735,55052
37033,1,2.89452815226011,22698,0,17.1,21.5040972772932,45517
37035,1,3.05511433830018,158652,1,13,17.8611048080075,53738
37037,0,2.72905016475478,73139,1,9.3,24.4151547054239,73703
37039,1,2.79744917732445,28383,0,18.8,29.584610506289,41262
37041,1,3.87768194454345,14029,0,17.2,24.6346852947466,42618
37043,1,2.22641170661639,11139,0,14.6,31.097944160158,42878
37045,1,3.48507348046495,97645,0,19.1,18.622561319064,42728
37047,1,3.22702362770641,55655,0,25.3,20.1078070254245,36862
37049,1,2.39525031094527,102912,1,14.9,19.0453980099502,50748
37051,0,2.22579965696747,332330,1,17,11.9209821562904,46779
37053,1,0.856973995271868,27072,1,9.7,16.2455673758865,64426
37055,1,1.08490178351278,36501,0,8.3,21.4213309224405,64768
37057,1,2.34674157033623,166614,1,15,18.2319612997707,47758
37059,1,1.87910982144947,42733,1,10.8,21.1639716378443,60801
37061,1,4.90349327171401,58856,0,20.4,18.6998776675275,42725
37063,0,2.98131900397488,316739,1,13.5,13.0927988027998,59329
37065,0,4.02653591000865,52005,1,22.9,19.7154119796173,38818
37067,0,2.46268125212675,379099,1,16.4,15.9897546551165,50112
37069,1,2.23505032563647,67560,1,12.7,16.8028419182948,57710
37071,1,3.57646087432577,222846,1,14.2,16.0590721843785,52798
37073,1,1.46893631729024,11573,1,15.2,20.2194763674069,51746
37075,1,2.98208392267798,8484,0,18.9,23.7977369165488,39502
37077,1,3.55651667637029,60115,0,13,17.1221824835732,58956
37079,1,4.66400152293927,21012,0,23.5,16.5667237768894,43591
37081,0,2.28099762025222,533670,1,15.4,15.1683624711901,52166
37083,0,2.98770119033495,50574,0,22,20.7201328745996,36760
37085,1,2.3008031948977,134214,0,14.4,12.4599520169282,51225
37087,1,1.23606202901357,61971,1,13.1,24.6050572041761,47183
37089,1,2.22359269537808,116748,1,9.7,25.7597560557783,54012
37091,0,3.67724755906843,23659,0,23.2,19.7768291136565,38216
37093,0,2.93623548316412,54764,1,18,10.057702140092,47892
37095,1,3.38432122370937,5230,0,22.2,20.6692160611855,40653
37097,1,2.26132765432791,178435,1,9.5,15.8617984139883,60044
37099,1,2.61730560620398,43327,0,16.7,19.6805686985021,44502
37101,1,2.96385839398051,202675,1,11.7,13.3163932404095,60296
37103,1,2.10646466742762,9637,1,16.2,22.6003943135831,43302
37105,1,3.5360932109614,61452,0,15.7,16.464883160841,48984
37107,1,2.77976275546663,55976,0,22.1,19.8084893525797,40433
37109,1,3.08941148382476,83770,1,10.3,17.6698101945804,62963
37111,1,3.05887006394621,45507,0,15.4,20.4737732656514,43972
37113,1,2.20490293325776,35285,0,16.3,28.4993623352699,46426
37115,1,1.41984101456601,21763,1,17,22.3314800349217,44693
37117,1,2.99942658021261,22671,0,20.3,23.139693882052,43569
37119,0,3.20650589038679,1093901,1,11.7,11.2029333550294,64509
37121,1,1.71333333333333,15000,0,16.1,24.94,43967
37123,1,4.48461735909941,27271,0,16.7,20.5236331634337,47757
37125,1,2.36618633590726,98682,0,10.5,23.9435763361099,59471
37127,0,3.84189925119129,94016,1,14.2,18.5351429543907,50122
37129,0,2.37521203406322,232274,1,15.3,17.7424076736957,53419
37131,0,3.01890628176459,19676,0,21.4,25.869079081114,37233
37133,1,1.82868531942555,197683,1,15.1,9.24004593212365,50531
37135,0,2.18521232374835,146027,1,12.4,13.996726632746,71920
37137,1,2.61247040252565,12670,1,16.6,29.82636148382,46447
37139,0,2.29067332677414,39639,0,18.2,16.8773177930826,46355
37141,1,2.36478877770985,62162,1,15.1,18.001351307873,54900
37143,1,1.96691998211891,13422,0,15.8,26.8439874832365,48337
37145,1,1.84777381223581,39507,1,14.8,19.5534968486597,50149
37147,0,3.54169214180108,179914,1,23.2,13.2224284936136,43303
37149,1,1.98437727427102,20611,0,11.8,31.0901945563049,50467
37151,1,2.82872111111886,143351,1,13.8,17.7466498315324,48372
37153,1,3.29716844520685,44887,0,19.9,17.947289861207,38514
37155,1,4.74698667233048,131831,0,24.5,15.2202441004013,35407
37157,1,2.42805160436652,90690,1,17.9,20.4565001653986,41869
37159,1,3.05814727244411,141262,1,16.3,17.5772677719415,46864
37161,1,2.72498728039984,66826,0,19.1,21.5799239816838,42831
37163,1,4.55159840316852,63626,0,22.8,17.8166158488668,42807
37165,1,4.8319448434358,34810,0,26.9,18.2964665326056,36730
37167,1,4.00805477245268,62075,0,13.2,18.9013290374547,51491
37169,1,1.60556007653903,45467,1,12.1,21.2637737259991,50826
37171,1,2.80897314727303,71948,0,16,20.4925779729805,46342
37173,1,2.12004212004212,14245,0,15.2,19.1575991575992,43121
37175,1,1.28890837352039,34215,0,12.8,30.5275463977788,51398
37177,1,3.19535221496006,4131,0,25.2,19.3415637860082,36765
37179,1,2.61245909422317,235908,1,7,12.6863014395442,80428
37181,0,2.81279440132789,44582,0,26.3,18.4917679781078,40263
37183,0,2.03661065361781,1092305,1,8.4,11.6163525755169,80169
37185,0,2.50921391427273,19807,0,19.8,25.4051597919927,38430
37187,0,2.30204907665065,11859,0,21.1,24.3612446243359,36042
37189,0,2.5864688533381,55945,0,21.2,15.824470462061,48489
37191,1,3.89783201350123,123248,1,20.2,16.4432688562898,41572
37193,1,2.77141648555217,68557,0,18.9,21.5543270563181,44080
37195,0,3.94082622306795,81455,0,21.1,18.2689828739795,44015
37197,1,2.97791865327757,37543,1,13,20.1528913512506,49070
37199,1,1.93822264424957,17903,0,17.8,25.7331173546333,44756
38001,1,4.359197907585,2294,0,10.4,27.8552746294682,53162
38003,1,4.03149307531778,10542,0,12.3,22.7755644090305,54984
38005,1,8.05802930192473,6962,0,30.8,13.9040505601839,42407
38007,1,3.69967355821545,919,0,9,22.4156692056583,76235
38009,1,5.59975042895024,6411,0,11.6,23.8496334425207,59161
38011,1,4.87646293888166,3076,0,8.7,21.4239271781534,62270
38013,1,4.42857142857143,2100,0,9.3,20.7619047619048,63261
38015,1,8.12402254573699,95273,1,7.4,16.0748585643362,72277
38017,0,5.69812027589854,181516,1,10.4,12.0066550607109,63885
38019,1,3.78688952729172,3829,0,10.6,26.9522068425176,60314
38021,1,7.17927799306547,4903,0,11.1,20.4364674688966,53286
38023,1,3.28515111695138,2283,0,10,25.2737625930793,58715
38025,1,5.05540166204986,4332,0,10.4,15.9279778393352,66383
38027,1,9.55469087764808,2313,0,10.6,23.0004323389537,51327
