"","gid","y_start","y_end","lnpeaksize","left","nat","right","rel","EAP","ECA","LAC","MENA","NA","SAS","SSA","mul_bases","total_atks","nonterr_deaths","competitor","ly","lpop","polity","elevation","diversity","shr_trans","duration","dur2","lcomp","latks","polity2","polity2sqr","end"
"480",480,1970,2002,6.90775537490845,1,0,0,0,0,0,0,0,0,0,1,0,343,1663,1.78787878787879,7.66904544830322,16.145450592041,-7,1112.805,0.5625,0.5,33,1089,1.0252810716629,5.84064149856567,3,9,1
"481",481,1973,1973,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,9.88463020324707,17.8183135986328,10,538.7296,0,1,1,1,1.0986123085022,0.6931471824646,20,400,1
"482",482,2008,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,6,5,17.1111111111111,6.40627527236938,17.1233921051025,6,2565.382,0,0,8,64,2.89652562141418,1.94591009616852,16,256,0
"483",483,1990,1991,2.30258512496948,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0.5,7.2139458656311,15.7406702041626,9,1192.57,0,0,2,4,0.405465096235275,1.0986123085022,19,361,1
"484",484,1977,1983,2.30258512496948,0,1,0,0,0,1,0,0,0,0,0,1,12,2,4.45714285714286,10.115795135498,17.4023170471191,9.5,314.5494,0.375,1,7,49,1.69692540168762,2.56494927406311,19.5,380.25,1
"485",485,2012,NA,4.60517024993896,0,1,0,0,0,1,0,0,0,0,0,0,25,5,12,10.6343383789062,17.9918785095215,10,162.5733,0.48,1,4,16,2.56494927406311,3.25809645652771,20,400,0
"486",486,1970,NA,9.21034049987793,1,0,0,0,1,0,0,0,0,0,0,0,1456,1753,5.29787234042553,7.43087816238403,17.6740684509277,-9,441.9939,0.5,0,46,2116,1.84021186828613,7.28413486480713,1,1,0
"487",487,1996,2001,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.833333333333333,8.83207988739014,18.7989540100098,6,372.5321,0,0,6,36,0.606135785579681,0.6931471824646,16,256,1
"488",488,2016,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,47,6,12,7.80625629425049,19.0412006378174,7,380.1505,0.0416478044363966,0,0,0,2.56494927406311,3.8712010383606,17,289,0
"489",489,2016,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,10,0,12,7.80625629425049,19.0412006378174,7,380.1505,0.18,0,0,0,2.56494927406311,2.39789533615112,17,289,0
"490",490,2005,NA,6.90775537490845,0,1,0,0,0,0,0,0,0,0,1,0,3,0,7.33333333333333,7.62892532348633,18.8019695281982,4,380.1505,0,0,11,121,2.12026357650757,1.3862943649292,14,196,0
"491",491,2004,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,2,0,7,7.84896945953369,18.9886074066162,4,380.1505,0,0,12,144,2.0794415473938,1.0986123085022,14,196,0
"492",492,2006,NA,6.90775537490845,0,1,0,0,0,0,0,0,0,0,1,0,2,13,7.63636363636364,7.84896945953369,18.9886074066162,4,380.1505,0,0,10,100,2.15598154067993,1.0986123085022,14,196,0
"493",493,1996,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,2,0,3.42857142857143,10.0295734405518,16.1928291320801,10,498.576,0,0,20,400,1.488077044487,1.0986123085022,20,400,0
"494",494,1981,1982,2.30258512496948,0,1,0,0,0,1,0,0,0,0,0,0,8,0,11.5,10.2068967819214,17.833438873291,8,375.12,0.21875,0.714285714285714,2,4,2.52572870254517,2.19722461700439,18,324,1
"495",495,2016,NA,NA,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.333333,11.0706577301025,15.7447547912598,10,350.447266666667,0,0,0,0,0.287681818008423,0.6931471824646,20,400,0
"496",496,1994,1994,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,10.3706512451172,17.8558101654053,10,538.7296,0,1,1,1,1.0986123085022,0.6931471824646,20,400,1
"497",497,2011,NA,9.21034049987793,0,1,0,0,0,0,0,0,0,0,1,0,1,5,0.666666666666667,NA,16.1967449188232,0,NA,0,0,5,25,0.510825634002686,0.6931471824646,10,100,0
"498",498,2011,NA,6.90775537490845,0,0,0,1,0,0,0,1,0,0,0,0,5,64,25.1666666666667,NA,16.8016548156738,-9,513.9543,0,0,5,25,3.26448631286621,1.7917594909668,1,1,0
"499",499,1971,1976,2.30258512496948,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2.41666666666667,8.7780237197876,16.4558334350586,-1,352.62975,0,0,6,36,1.22866547107697,0.6931471824646,9,81,1
"500",500,1980,1981,2.30258512496948,0,1,0,0,0,1,0,0,0,0,0,1,1,0,6,10.6190156936646,17.2440013885498,9,872.36,0,1,2,4,1.94591009616852,0.6931471824646,19,361,1
"501",501,1995,NA,4.60517024993896,0,1,0,0,0,0,0,0,0,0,1,0,3,1,4.68181818181818,7.62892532348633,18.8019695281982,4,380.1505,0,0,21,441,1.73727130889893,1.3862943649292,14,196,0
"502",502,1984,NA,4.60517024993896,0,1,0,0,0,0,0,0,0,0,1,1,3,104,3.81818181818182,5.22429323196411,17.1702632904053,0,869.98345,0,0,32,1024,1.57239663600922,1.3862943649292,10,100,0
"503",503,2012,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,4,4,0.4,8.34207344055176,16.214729309082,6,246.5449,0,0,4,16,0.336472243070602,1.60943794250488,16,256,0
"504",504,1989,1990,2.30258512496948,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,8.93725776672363,16.2046318054199,8.5,404.16985,0,0,2,4,0.6931471824646,0.6931471824646,18.5,342.25,1
"505",505,1974,1983,2.30258512496948,0,1,0,0,0,0,0,0,1,0,0,0,51,4,7.9,10.2141380310059,19.2102241516113,10,725.6519,0,1,10,100,2.18605136871338,3.95124363899231,20,400,1
"506",506,1998,2001,2.30258512496948,0,1,0,0,0,1,0,0,0,0,0,0,9,0,14.75,10.4470348358154,17.8876514434814,10,162.5733,0,0,4,16,2.756840467453,2.30258512496948,20,400,1
"507",507,1981,1983,2.30258512496948,0,1,0,0,0,1,0,0,0,0,0,0,8,1,11,10.2267751693726,17.8383369445801,8,375.12,0,0,3,9,2.4849066734314,2.19722461700439,18,324,1
"508",508,1973,NA,6.90775537490845,0,1,0,0,0,0,0,0,0,0,1,1,7,277,3.36363636363636,5.30814170837402,17.0143489837646,-7.5,869.98345,0,0,43,1849,1.47330570220947,2.0794415473938,2.5,6.25,0
"509",509,1992,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,8,1,27.12,6.66923666000366,18.5755424499512,8,1018.028,0,0,24,576,3.33648109436035,2.19722461700439,18,324,0
"510",510,1970,1996,4.60517024993896,0,1,0,0,0,0,0,1,0,0,0,1,6,8,3.89814814814815,7.5699896812439,15.5734987258911,-5.75,557.857275,0,0,27,729,1.58885717391968,1.94591009616852,4.25,18.0625,1
"511",511,1970,NA,9.21034049987793,0,1,0,0,0,0,0,1,0,0,0,0,73,124,9.17021276595745,7.79193115234375,15.2728881835938,6,508.4611,0,0,46,2116,2.31946301460266,4.30406522750854,16,256,0
"512",512,1978,NA,4.60517024993896,0,0,0,1,0,0,0,1,0,0,0,1,20,3,9.45299145299145,9.44221496582031,15.794900894165,1,510.292166666667,0,0,38,1444,2.34688830375671,3.04452252388,11,121,0
"513",513,1985,1985,2.30258512496948,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.5,9.76448345184326,16.2773265838623,1.5,225.67405,0,1,1,1,0.405465096235275,0.6931471824646,11.5,132.25,1
"514",514,2001,NA,4.60517024993896,1,0,0,0,0,0,1,0,0,0,0,0,54,26,0,8.27526473999023,15.7213878631592,9,178.6918,0.628099173553719,0.272727272727273,15,225,0,4.00733327865601,19,361,0
"515",515,1972,1997,4.60517024993896,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.65384615384615,5.82219743728638,18.1320095062256,-7,85.4761,0,0,26,676,1.29578030109406,0,3,9,1
"516",516,2004,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,2,1,8.76923076923077,7.9201226234436,18.4533443450928,8,441.9939,0,0,12,144,2.27923774719238,1.0986123085022,18,324,0
"517",517,1980,2008,6.90775537490845,0,1,0,0,0,0,0,0,0,0,1,0,18,59,0.0344827586206897,5.78191471099854,15.422492980957,-7,1504.207,0,0,29,841,0.0339015498757362,2.94443893432617,3,9,1
"518",518,2014,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,3,0,4,10.714919090271,18.2097434997559,10,270.8496,0,0,2,4,1.60943794250488,1.3862943649292,20,400,0
"519",519,2002,NA,6.90775537490845,0,1,0,0,0,0,0,0,0,0,1,0,40,10,8.06666666666667,5.92811012268066,18.0826320648193,5,430.1534,0,0,14,196,2.2046046257019,3.71357202529907,15,225,0
"520",520,1989,2003,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34.8666666666667,6.68649482727051,20.8092670440674,9,621.8081,NA,NA,15,225,3.57980847358704,0,19,361,1
"521",521,1970,NA,2.30258512496948,0,0,0,1,1,0,0,0,0,0,0,1,40,19,1.90425531914894,7.80803823471069,17.2570705413818,3,353.52735,0,0,46,2116,1.06617701053619,3.71357202529907,13,169,0
"522",522,1985,1985,2.30258512496948,1,0,0,0,1,1,0,0,0,0,0,1,1,0,2,10.2968816757202,17.3545475006104,10,241.6991,0,1,1,1,1.0986123085022,0.6931471824646,20,400,1
"523",523,2016,2016,NA,0,1,0,0,0,1,0,0,0,0,0,0,17,76,10,9.55516624450684,18.1914234161377,-4,1167.001,0.5,0,1,1,2.39789533615112,2.89037179946899,6,36,1
"524",524,1979,1987,2.30258512496948,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.11111111111111,8.2130298614502,17.1155433654785,8,593.12,0,0,9,81,1.41369330883026,0.6931471824646,18,324,1
"525",525,1995,NA,4.60517024993896,0,0,1,0,0,0,0,0,0,0,1,0,8,1,0.590909090909091,8.87427806854248,17.7467632293701,9,1034.837,0,0,21,441,0.464305609464645,2.19722461700439,19,361,0
"526",526,2008,2011,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33.75,6.94711256027222,18.9545993804932,6,1018.028,NA,NA,4,16,3.54817962646484,0,16,256,1
"527",527,1986,1986,2.30258512496948,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.15702724456787,15.6620569229126,9,1192.57,0,1,1,1,0,0.6931471824646,19,361,1
"528",528,2008,NA,6.90775537490845,1,0,0,0,0,0,0,0,0,1,0,0,10,4,62.1111111111111,7.40569400787354,20.9808959960938,9,621.8081,0,0,8,64,4.14489698410034,2.39789533615112,19,361,0
"529",529,1985,NA,6.90775537490845,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.625,9.53955364227295,18.1756935119629,3,1167.001,NA,NA,31,961,1.89085042476654,0,13,169,0
"530",530,2009,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,41,47,63.25,7.12071895599365,20.9174098968506,9,621.8081,0,0,7,49,4.16278171539307,3.7376697063446,19,361,0
"531",531,2003,NA,2.30258512496948,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1.14285714285714,8.39432525634766,16.4691371917725,5,1117.178,0,0,13,169,0.762140035629272,1.0986123085022,15,225,0
"532",532,1992,1997,2.30258512496948,1,0,0,0,0,0,1,0,0,0,0,0,14,1,0,8.93984603881836,17.3707103729248,7,595.62,0,0,6,36,0,2.70805025100708,17,289,1
"533",533,1970,1997,6.90775537490845,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.25,6.07324600219727,17.3614482879639,-2.5,724.773366666667,0,0,28,784,0.223143547773361,0.6931471824646,7.5,56.25,1
"534",534,1977,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,16,3,34.9,6.37962865829468,20.6637325286865,8,621.8081,0,0,39,1521,3.58073735237122,2.83321332931519,18,324,0
"535",535,1995,NA,4.60517024993896,0,0,0,1,0,0,0,0,0,1,0,0,2,0,52,6.68649482727051,20.8092670440674,9,621.8081,0,0,21,441,3.97029185295105,1.0986123085022,19,361,0
"536",536,1980,2004,4.60517024993896,1,0,0,0,0,0,0,0,0,1,0,0,81,270,26.6,6.05928468704224,20.4315071105957,8,621.8081,0,0,25,625,3.31781578063965,4.40671920776367,18,324,1
"537",537,2016,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,1,10,9.55516624450684,18.1914234161377,-4,1167.001,0,0,0,0,2.39789533615112,0.6931471824646,6,36,0
"538",538,1978,NA,NA,0,1,0,0,1,0,0,0,0,1,0,1,43,32,17.6837606837607,6.15062570571899,19.7779159545898,2.66666666666667,469.9037,0,0,38,1444,2.92765474319458,3.78418970108032,12.6666669845581,160.444458007812,0
"539",539,1998,2000,2.30258512496948,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8.44020366668701,17.4998626708984,7,593.12,NA,NA,3,9,1.7917594909668,0,17,289,1
"540",540,1970,1974,2.30258512496948,1,0,0,0,0,0,1,0,0,0,0,0,9,4,3.4,8.89972019195557,17.0256671905518,-9,595.62,0,0,5,25,1.48160457611084,2.30258512496948,1,1,1
"541",541,1975,1982,2.30258512496948,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0.6875,10.3061628341675,16.9633560180664,3,1337.519,0,0,8,64,0.523248136043549,0.6931471824646,13,169,1
"542",542,1973,2005,9.21034049987793,0,1,0,0,0,0,0,1,0,0,1,1,14,4,0.833333333333333,7.64795827865601,16.6838188171387,-5.666667,503.796825,0,0,33,1089,0.606135785579681,2.70805025100708,4.33333301544189,18.777774810791,1
"543",543,1982,1982,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.5,10.904504776001,16.8747291564941,1,770.64445,0,1,1,1,0.405465096235275,0.6931471824646,11,121,1
"544",544,1981,1986,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,37,4,1,9.43177509307861,16.103120803833,9,372.4704,0.64,0.4,6,36,0.6931471824646,3.63758611679077,19,361,1
"545",545,2008,NA,2.30258512496948,0,1,0,0,0,0,0,0,0,0,1,0,4,0,9.22222222222222,5.78149032592773,17.9160633087158,5,430.1534,0,0,8,64,2.32456398010254,1.60943794250488,15,225,0
"546",546,2008,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,2,4,2.55555555555556,5.7053804397583,15.3195104598999,0,635.7053,0,0,8,64,1.2685112953186,1.0986123085022,10,100,0
"547",547,1970,NA,4.60517024993896,0,1,0,0,0,0,0,1,0,0,0,1,126,99,8.75531914893617,9.76185321807861,15.6261739730835,6,508.4611,0,0,46,2116,2.27781271934509,4.84418725967407,16,256,0
"548",548,1970,NA,4.60517024993896,0,1,0,0,0,0,0,1,0,0,0,1,6,164,8.88297872340426,8.82822799682617,15.7384119033813,-4.5,881.57365,0,0,46,2116,2.29081392288208,1.94591009616852,5.5,30.25,0
"549",549,1970,NA,6.90775537490845,1,0,0,0,0,0,1,0,0,0,0,0,205,267,3,8.23042678833008,17.1383094787598,8,593.12,0.5,0.5,46,2116,1.3862943649292,5.32787609100342,18,324,0
"550",550,2014,NA,9.21034049987793,0,1,0,0,0,0,0,1,0,0,0,0,4,0,19.3333333333333,8.56667423248291,17.3710327148438,6,312.0478,0,0,2,4,3.01226162910461,1.60943794250488,16,256,0
"551",551,1970,1975,9.21034049987793,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,NA,15.7509765625,-7,1112.805,NA,NA,6,36,1.3862943649292,0,3,9,1
"552",552,2000,NA,2.30258512496948,0,1,0,0,0,0,0,1,0,0,0,1,35,13,11.0588235294118,9.5915699005127,15.429500579834,6,508.4611,0.5,0,16,256,2.48979663848877,3.58351898193359,16,256,0
"553",553,2015,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,3,2,5,6.0693187713623,17.1327533721924,0,999.8261,0.444444444444444,0,1,1,1.7917594909668,1.3862943649292,10,100,0
"554",554,2014,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,14,3,7.33333333333333,7.91047143936157,18.3766098022461,-4,321.5979,0,0,2,4,2.12026357650757,2.70805025100708,6,36,0
"555",555,2003,2005,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.33333333333333,10.1791963577271,16.206844329834,10,498.576,0,0,3,9,1.20397281646729,0.6931471824646,20,400,1
"556",556,1996,NA,4.60517024993896,1,0,0,0,0,0,1,0,0,0,0,0,10,6,1,9.14074802398682,18.5168304443359,8,1110.936,0,0,20,400,0.6931471824646,2.39789533615112,18,324,0
"557",557,1971,1972,2.30258512496948,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,9.57358646392822,15.9937829971313,-7,498.576,0,0,2,4,0,0.6931471824646,3,9,1
"558",558,1970,1973,4.60517024993896,1,0,0,0,0,0,1,0,0,0,0,0,4,2,0,8.62826728820801,18.4221153259277,-9,319.2997,0,0,4,16,0,1.60943794250488,1,1,1
"559",559,2004,2004,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,10.5205726623535,17.8705139160156,9,538.7296,NA,NA,1,1,1.7917594909668,0,19,361,1
"560",560,2003,2004,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,2,0,5,10.5113487243652,17.8640422821045,10,538.7296,0,0,2,4,1.7917594909668,1.0986123085022,20,400,1
"561",561,2011,2011,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,12,10.5751752853394,17.9627475738525,10,162.5733,0,0,1,1,2.56494927406311,0.6931471824646,20,400,1
"562",562,1981,1981,2.30258512496948,0,1,0,0,0,0,1,0,1,0,0,1,4,1,4.5,10.0053853988647,18.5721492767334,10,493.62445,0,0.75,1,1,1.70474803447723,1.60943794250488,20,400,1
"563",563,2002,NA,4.60517024993896,1,0,0,0,0,0,0,0,0,1,0,0,6,10,9,6.82671976089478,18.8869609832764,1,85.4761,0,0,14,196,2.30258512496948,1.94591009616852,11,121,0
"564",564,2012,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,1,0,39.4,7.01319217681885,19.0388145446777,7,1018.028,0,0,4,16,3.69882988929749,0.6931471824646,17,289,0
"565",565,2001,NA,4.60517024993896,0,1,0,0,0,0,0,0,0,1,0,0,1,0,56.6875,7.05352735519409,20.9032077789307,9,621.8081,0,0,15,225,4.05504035949707,0.6931471824646,19,361,0
"566",566,2012,NA,6.90775537490845,0,1,0,0,0,0,0,1,0,0,0,0,1,0,13,9.08517932891846,15.6394100189209,0,423.6434,0,0,4,16,2.63905739784241,0.6931471824646,10,100,0
"567",567,1994,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,5,0,51.0434782608696,6.80561828613281,20.8420581817627,9,621.8081,0,0,22,484,3.95207953453064,1.7917594909668,19,361,0
"568",568,2003,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,6,1,58.1428571428571,6.95167064666748,20.8733901977539,9,621.8081,0,0,13,169,4.0799560546875,1.94591009616852,19,361,0
"569",569,2009,NA,4.60517024993896,0,0,0,1,0,0,0,0,0,0,1,0,1,1,6.375,NA,16.3621215820312,5,409.9049,0,0,7,49,1.99809587001801,0.6931471824646,15,225,0
"570",570,2008,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,1,1,17.1111111111111,6.53680038452148,17.1708831787109,6,2565.382,0,0,8,64,2.89652562141418,0.6931471824646,16,256,0
"571",571,1974,1974,2.30258512496948,1,0,0,0,0,1,1,0,0,0,0,1,1,0,4.5,9.59501647949219,17.1602516174316,0,242.37975,0,1,1,1,1.70474803447723,0.6931471824646,10,100,1
"572",572,1998,NA,4.60517024993896,0,1,0,0,0,1,0,0,0,0,0,1,36,32,6.92105263157895,10.6761112213135,17.3242416381836,10,137.49765,0,1,18,324,2.06952404975891,3.61091780662537,20,400,0
"573",573,2007,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,4,0,11.5,10.5685701370239,17.9549293518066,10,162.5733,0,0,9,81,2.52572870254517,1.60943794250488,20,400,0
"574",574,1970,1996,6.90775537490845,1,0,0,0,0,0,1,0,0,0,0,0,21,11,2.55555555555556,7.69505596160889,15.8757019042969,-7,759.6279,0,0,27,729,1.2685112953186,3.09104251861572,3,9,1
"575",575,2010,2010,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,1,6,10.2005414962769,16.2243766784668,10,498.576,0,1,1,1,1.94591009616852,0.6931471824646,20,400,1
"576",576,1993,1997,4.60517024993896,0,0,1,0,0,0,1,0,0,0,0,1,13,8,0.3,7.23436403274536,15.4802532196045,7,491.617,0.56,0.8,5,25,0.262364268302917,2.63905739784241,17,289,1
"577",577,1978,1992,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,46,10,2.6,10.4265050888062,18.1977100372314,10,270.8496,0.5,0.333333333333333,15,225,1.28093385696411,3.85014748573303,20,400,1
"578",578,1970,1984,4.60517024993896,1,0,0,0,0,1,0,0,0,0,0,0,196,50,1.6,9.82257843017578,17.8115310668945,10,538.7296,0,0,15,225,0.955511450767517,5.28320360183716,20,400,1
"579",579,2016,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12,7.80625629425049,19.0412006378174,7,380.1505,0,0,0,0,2.56494927406311,0.6931471824646,17,289,0
"580",580,1970,1998,4.60517024993896,1,0,0,0,0,0,1,0,0,0,0,0,20,0,0.275862068965517,9.5700740814209,16.2654590606689,9,448.6651,0,0,29,841,0.243622079491615,3.04452252388,19,361,1
"581",581,2002,2002,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8.88302612304688,18.7943534851074,6,372.5321,NA,NA,1,1,1.0986123085022,0,16,256,1
"582",582,1998,NA,4.60517024993896,0,1,0,0,0,1,0,0,0,0,0,0,19,5,12.1052631578947,10.4470348358154,17.8876514434814,10,162.5733,0,0,18,324,2.5730140209198,2.99573230743408,20,400,0
"583",583,2005,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,2,10.6350202560425,28.1403331756592,10,487.6221,0,0,11,121,1.0986123085022,0.6931471824646,20,400,0
"584",584,1999,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,17,4.83333333333333,5.26717185974121,18.0997200012207,1,1330.062,0,0,17,289,1.7635885477066,0.6931471824646,11,121,0
"585",585,1970,1971,4.60517024993896,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6,10.0764017105103,19.1514167785645,10,725.6519,0,1,2,4,1.94591009616852,0.6931471824646,20,400,1
"586",586,2008,2012,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,10.7804489135742,15.3274183273315,10,112.422,0,0,5,25,1.0986123085022,0.6931471824646,20,400,1
"587",587,2005,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,2,0,3.75,10.2892551422119,17.6608180999756,10,704.6398,0,0,11,121,1.55814456939697,1.0986123085022,20,400,0
"588",588,2002,2003,2.30258512496948,0,1,0,0,0,1,0,0,0,0,0,0,4,0,7,10.5743942260742,17.9465866088867,9,375.12,0,1,2,4,2.0794415473938,1.60943794250488,19,361,1
"589",589,2015,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,5.7523398399353,15.3297805786133,0,635.7053,0,0,1,1,1.60943794250488,0.6931471824646,10,100,0
"590",590,2015,NA,6.90775537490845,0,1,0,0,0,0,0,1,0,0,0,0,1,20,29,NA,16.7295150756836,-9,513.9543,0,0,1,1,3.40119743347168,0.6931471824646,1,1,0
"591",591,1970,1970,2.30258512496948,1,0,0,0,0,0,0,0,1,0,0,0,2,0,7,10.0566215515137,19.1387748718262,10,725.6519,0,1,1,1,2.0794415473938,1.0986123085022,20,400,1
"592",592,1970,NA,9.21034049987793,1,0,0,0,0,0,1,0,0,0,0,0,1636,3052,3,8.2130298614502,17.1155433654785,8,593.12,0.692378328741965,0.291666666666667,46,2116,1.3862943649292,7.40062046051025,18,324,0
"593",593,1985,1985,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,9.44254589080811,16.120454788208,10,372.4704,0,1,1,1,1.0986123085022,0.6931471824646,20,400,1
"594",594,2009,2010,4.60517024993896,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9.15149211883545,17.5241775512695,8,595.62,0,NA,2,4,0,1.0986123085022,18,324,1
"595",595,2003,2003,2.30258512496948,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,10.7429847717285,19.4857635498047,10,725.6519,0,0,1,1,1.60943794250488,0.6931471824646,20,400,1
"596",596,1977,1990,4.60517024993896,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,7.00930166244507,16.6135673522949,5,228.2774,0,1,14,196,0.6931471824646,1.0986123085022,15,225,1
"597",597,1970,1970,2.30258512496948,1,0,0,0,0,0,0,0,1,0,0,0,5,0,7,10.0566215515137,19.1387748718262,10,725.6519,0,1,1,1,2.0794415473938,1.7917594909668,20,400,1
"598",598,1996,NA,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,10.5515537261963,17.8834819793701,10,538.7296,0,0,20,400,1.60943794250488,0.6931471824646,20,400,0
"599",599,2009,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,2,7.5,9.55516624450684,18.1914234161377,-4,1167.001,0,0,7,49,2.14006614685059,0.6931471824646,6,36,0
"600",600,2011,2011,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,2,8.50581359863281,16.5353145599365,5,1117.178,0,0,1,1,1.0986123085022,0.6931471824646,15,225,1
"601",601,2000,2000,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6,10.496283531189,17.8575458526611,10,538.7296,0,0,1,1,1.94591009616852,0.6931471824646,20,400,1
"602",602,2015,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,NA,16.2905464172363,0,NA,0,0,1,1,0.6931471824646,0.6931471824646,10,100,0
"603",603,1974,2003,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,12,1,1.3,9.85969924926758,16.0816917419434,8,498.576,0,0,30,900,0.832909107208252,2.56494927406311,18,324,1
"604",604,1974,1985,2.30258512496948,0,1,0,0,0,0,0,1,0,0,0,1,5,2,4.833333225,7.65190982818604,15.8356237411499,-7.66666666666667,416.5485,0,0,12,144,1.7635885477066,1.7917594909668,2.33333325386047,5.44444417953491,1
"605",605,1975,1995,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,83,2,1.0952380952381,9.88284587860107,16.1681156158447,10,498.576,0,0.642857142857143,21,441,0.739667177200317,4.43081665039062,20,400,1
"606",606,2000,2010,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0.181818181818182,11.1252059936523,15.8012943267822,10,1369.6,0,0,11,121,0.167054086923599,1.0986123085022,20,400,1
"607",607,2000,2001,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,2,0,5,10.496283531189,17.8575458526611,10,538.7296,0,0,2,4,1.7917594909668,1.0986123085022,20,400,1
"608",608,2003,NA,2.30258512496948,1,0,0,0,0,1,0,0,0,0,0,0,13,1,4.21428571428571,10.2260932922363,16.2093200683594,10,498.576,0,0,13,169,1.65140211582184,2.63905739784241,20,400,0
"609",609,1987,2002,9.21034049987793,1,0,0,0,0,0,0,0,0,0,1,1,38,422,0.28125,5.72796678543091,15.0925922393799,0,261.51325,0.5,0.5,16,256,0.247836157679558,3.66356158256531,10,100,1
"610",610,1970,1991,4.60517024993896,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0.454545454545455,8.93778800964355,18.163990020752,-3,1110.936,0,0,22,484,0.37469345331192,1.3862943649292,7,49,1
"611",611,2013,2014,NA,0,0,1,0,0,1,0,0,0,0,0,0,4,44,0.5,8.05835342407227,17.6329936981201,6,176.7859,0,0,2,4,0.405465096235275,1.60943794250488,16,256,1
"612",612,2002,NA,4.60517024993896,0,1,0,0,0,1,0,0,0,0,0,0,1,15,3.6,9.36568450927734,18.7840709686279,4,372.5321,0,0,14,196,1.52605628967285,0.6931471824646,14,196,0
